180883381,KM06,18037610,Medical Incident,03/29/2018,03/29/2018,Cancelled,03/29/2018 07:10:38 PM,700 Block of BUCHANAN ST,San Francisco,94102,B02,05,3424,3,3,3,false,Non Life-threatening,1,PRIVATE,2,2,5,Hayes Valley,"(37.7769576315125, -122.42798622512899)",180883381-KM06,3.3166666
182772848,T01,18116279,Alarms,10/04/2018,10/04/2018,Fire,10/04/2018 04:09:07 PM,0 Block of 6TH ST,San Francisco,94103,B02,01,2248,3,3,3,false,Alarm,1,TRUCK,1,3,6,South of Market,"(37.78153743312166, -122.4095183414163)",182772848-T01,2.6333334
171890163,E11,17079502,Medical Incident,07/08/2017,07/07/2017,Code 2 Transport,07/08/2017 01:10:35 AM,23RD ST/VALENCIA ST,San Francisco,94110,B06,11,5512,B,3,3,true,Potentially Life-Threatening,1,ENGINE,2,6,8,Mission,"(37.7537030945495, -122.420812137045)",171890163-E11,1.3666667
171890192,95,17079506,Structure Fire,07/08/2017,07/07/2017,No Merit,07/08/2017 01:39:56 AM,500 Block of CHESTNUT ST,San Francisco,94133,B01,28,1424,3,3,3,true,Alarm,1,MEDIC,7,1,3,North Beach,"(37.8039396036786, -122.412226431147)",171890192-95,3.1
171890385,E01,17079523,Medical Incident,07/08/2017,07/07/2017,Code 3 Transport,07/08/2017 03:52:02 AM,600 Block of MISSION ST,San Francisco,94105,B03,01,2178,3,E,3,true,Potentially Life-Threatening,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7865888590763, -122.401692292616)",171890385-E01,3.8833334
171890591,T09,17079544,Structure Fire,07/08/2017,07/07/2017,Fire,07/08/2017 05:56:43 AM,SELBY ST/MCKINNON AV,San Francisco,94124,B10,09,6425,3,3,3,false,Alarm,1,TRUCK,2,10,10,Bayview Hunters Point,"(37.7411418554732, -122.398574597419)",171890591-T09,2.4833333
171890686,65,17079561,Medical Incident,07/08/2017,07/07/2017,Code 2 Transport,07/08/2017 08:37:18 AM,2100 Block of 25TH AVE,San Francisco,94116,B08,40,7457,2,2,2,true,Non Life-threatening,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7474318169996, -122.48238026248)",171890686-65,2.9333334
171890692,T05,17079562,Alarms,07/08/2017,07/07/2017,Fire,07/08/2017 07:10:19 AM,1800 Block of PINE ST,San Francisco,94109,B04,38,3325,3,3,3,false,Alarm,1,TRUCK,3,4,2,Pacific Heights,"(37.7889450363259, -122.426252261665)",171890692-T05,3.3166666
171891287,E03,17079607,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 11:03:46 AM,1000 Block of MARKET ST,San Francisco,94103,B02,01,2248,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,"(37.7812876870909, -122.411318055371)",171891287-E03,2.1333334
171891287,RS1,17079607,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 10:51:46 AM,1000 Block of MARKET ST,San Francisco,94103,B02,01,2248,3,3,3,false,Potentially Life-Threatening,1,RESCUE SQUAD,3,3,6,South of Market,"(37.7812876870909, -122.411318055371)",171891287-RS1,2.1166666
171891303,KM01,17079608,Medical Incident,07/08/2017,07/08/2017,Code 3 Transport,07/08/2017 12:00:15 PM,200 Block of JONES ST,San Francisco,94102,B03,03,1456,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,3,2,6,Tenderloin,"(37.7834598143872, -122.412571882023)",171891303-KM01,3.4166667
171891365,KM13,17079617,Medical Incident,07/08/2017,07/08/2017,Patient Declined Transport,07/08/2017 11:20:40 AM,400 Block of TURK ST,San Francisco,94102,B02,03,1554,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",171891365-KM13,2.2833333
171891463,E24,17079622,Traffic Collision,07/08/2017,07/08/2017,Code 3 Transport,07/08/2017 11:59:42 AM,CASTRO ST/ALVARADO ST,San Francisco,94114,B06,24,5515,2,2,2,false,Non Life-threatening,1,ENGINE,2,6,8,Noe Valley,"(37.7536896658658, -122.434316658562)",171891463-E24,3.3166666
171891660,50,17079635,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 01:40:26 PM,1200 Block of OCEAN AVE,San Francisco,94112,B09,15,8474,2,2,2,true,Non Life-threatening,1,MEDIC,1,9,7,West of Twin Peaks,"(37.7240048960338, -122.456306797251)",171891660-50,4.016667
171891685,84,17079637,Medical Incident,07/08/2017,07/08/2017,Code 3 Transport,07/08/2017 01:58:49 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B02,03,1546,3,2,2,true,Potentially Life-Threatening,1,MEDIC,1,2,6,Tenderloin,"(37.7819139744179, -122.413032193956)",171891685-84,1.5333333
171891804,E36,17079649,Alarms,07/08/2017,07/08/2017,Fire,07/08/2017 01:05:40 PM,1300 Block of MISSION ST,San Francisco,94103,B02,36,2341,3,3,3,true,Alarm,1,ENGINE,3,2,6,South of Market,"(37.7754785492962, -122.415745332716)",171891804-E36,4.2
171891924,AM04,17079659,Medical Incident,07/08/2017,07/08/2017,No Merit,07/08/2017 01:49:40 PM,300 Block of CLEMENTINA ST,San Francisco,94103,B03,01,2215,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,South of Market,"(37.7820387146172, -122.40232147638)",171891924-AM04,4.35
171892057,E01,17079672,Alarms,07/08/2017,07/08/2017,Fire,07/08/2017 02:18:51 PM,700 Block of HOWARD ST,San Francisco,94103,B03,01,2214,3,3,3,true,Alarm,1,ENGINE,2,3,6,South of Market,"(37.7841058563108, -122.401539484586)",171892057-E01,1.9333333
171892412,E26,17079705,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 04:05:08 PM,800 Block of CHENERY ST,San Francisco,94131,B09,26,8176,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,6,8,Glen Park,"(37.734922538997, -122.435963219939)",171892412-E26,2.3833334
171892586,B10,17079720,Alarms,07/08/2017,07/08/2017,Fire,07/08/2017 04:23:23 PM,600 Block of ARKANSAS ST,San Francisco,94107,B10,37,2543,3,3,3,false,Alarm,1,CHIEF,3,10,10,Potrero Hill,"(37.7586382693671, -122.398023969087)",171892586-B10,3.95
171892586,T09,17079720,Alarms,07/08/2017,07/08/2017,Fire,07/08/2017 04:23:03 PM,600 Block of ARKANSAS ST,San Francisco,94107,B10,37,2543,3,3,3,false,Alarm,1,TRUCK,2,10,10,Potrero Hill,"(37.7586382693671, -122.398023969087)",171892586-T09,3.2666667
171892608,KM13,17079722,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 05:39:59 PM,300 Block of SILVER AVE,San Francisco,94112,B09,32,6114,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,9,11,Excelsior,"(37.728489442639, -122.429995375728)",171892608-KM13,2.3166666
171892749,E21,17079735,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 04:54:45 PM,BUENA VISTA AV E/HAIGHT ST,San Francisco,94117,B05,21,4247,3,2,2,false,Non Life-threatening,1,ENGINE,2,5,8,Haight Ashbury,"(37.7704695388214, -122.443311687099)",171892749-E21,2.15
171892884,73,17079745,Medical Incident,07/08/2017,07/08/2017,Other,07/08/2017 05:37:11 PM,3000 Block of 24TH ST,San Francisco,94110,B06,07,5527,2,2,2,true,Non Life-threatening,1,MEDIC,1,6,9,Mission,"(37.7525321494276, -122.412724702186)",171892884-73,4.2833333
171893170,65,17079767,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 07:37:23 PM,1800 Block of OWENS ST,San Francisco,94158,B03,04,2436,3,3,3,true,Potentially Life-Threatening,1,MEDIC,3,3,6,Potrero Hill,"(37.7653832861545, -122.392338100544)",171893170-65,2.0666666
171893183,67,17079770,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 07:59:08 PM,1500 Block of FRANCISCO ST,San Francisco,94123,B04,16,3351,2,2,2,true,Non Life-threatening,1,MEDIC,2,4,2,Marina,"(37.8025340608773, -122.430687416035)",171893183-67,2.7666667
171893242,E36,17079774,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 06:43:01 PM,1200 Block of TURK ST,San Francisco,94115,B02,05,3426,3,2,2,true,Non Life-threatening,1,ENGINE,3,2,5,Western Addition,"(37.7808662105665, -122.428803238005)",171893242-E36,6.6833334
171893242,T05,17079774,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 06:43:03 PM,1200 Block of TURK ST,San Francisco,94115,B02,05,3426,3,2,2,false,Non Life-threatening,1,TRUCK,2,2,5,Western Addition,"(37.7808662105665, -122.428803238005)",171893242-T05,6.1666665
171893350,E28,17079785,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 07:30:29 PM,200 Block of BAY ST,San Francisco,94133,B01,28,1341,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,1,3,North Beach,"(37.8058720561285, -122.411119801648)",171893350-E28,5.9166665
171893483,72,17079799,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 09:17:32 PM,800 Block of BRODERICK ST,San Francisco,94115,B05,21,4242,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,5,5,Western Addition,"(37.7780577934564, -122.440051794058)",171893483-72,4.8166666
171893530,T03,17079803,Alarms,07/08/2017,07/08/2017,Fire,07/08/2017 08:03:20 PM,300 Block of LEAVENWORTH ST,San Francisco,94109,B02,03,1545,3,3,3,false,Alarm,1,TRUCK,2,2,6,Tenderloin,"(37.784181762981, -122.414404220696)",171893530-T03,3.0833333
171893550,E31,17079807,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 08:24:52 PM,5300 Block of GEARY BLVD,San Francisco,94121,B07,31,7161,2,2,2,false,Non Life-threatening,1,ENGINE,1,7,1,Outer Richmond,"(37.7803327434695, -122.476698113244)",171893550-E31,5.5833335
171893574,E07,17079809,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 08:17:13 PM,500 Block of SOUTH VAN NESS AVE,San Francisco,94110,B02,07,5246,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,9,Mission,"(37.7643732096664, -122.417478491468)",171893574-E07,1.9
171893613,E03,17079813,Medical Incident,07/08/2017,07/08/2017,Code 3 Transport,07/08/2017 08:27:28 PM,900 Block of HYDE ST,San Francisco,94109,B04,03,1561,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,4,3,Nob Hill,"(37.7895863090063, -122.417042490532)",171893613-E03,3.4166667
171893700,KM03,17079820,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 09:45:21 PM,2600 Block of 23RD AVE,San Francisco,94116,B08,40,7441,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,8,4,Sunset/Parkside,"(37.738203639933, -122.479590920377)",171893700-KM03,1.6666666
171893701,55,17079821,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 10:05:54 PM,2100 Block of JENNINGS ST,San Francisco,94124,B10,17,6651,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7266977501641, -122.38889898772)",171893701-55,5.116667
171893709,AM16,17079822,Medical Incident,07/08/2017,07/08/2017,Against Medical Advice,07/08/2017 09:42:25 PM,0 Block of 4TH ST,San Francisco,94103,B03,01,2212,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,Financial District/South Beach,"(37.7851251468157, -122.404965960872)",171893709-AM16,1.2333333
171893809,82,17079831,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 10:40:59 PM,900 Block of GENEVA AVE,San Francisco,94112,B09,43,6175,B,2,2,true,Non Life-threatening,1,MEDIC,1,9,11,Excelsior,"(37.7159411510558, -122.439784371506)",171893809-82,0.68333334
171893883,70,17079839,Medical Incident,07/08/2017,07/08/2017,Code 2 Transport,07/08/2017 10:41:50 PM,700 Block of MISSION ST,San Francisco,94103,B03,01,2178,B,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,Financial District/South Beach,"(37.785734819878, -122.402822924972)",171893883-70,1.5
171894080,T14,17079860,Alarms,07/08/2017,07/08/2017,Fire,07/08/2017 10:45:45 PM,400 Block of 31ST AVE,San Francisco,94121,B07,14,7237,3,3,3,false,Alarm,1,TRUCK,2,7,1,Outer Richmond,"(37.7807577536921, -122.491302054703)",171894080-T14,3.45
180840125,T03,18035572,Medical Incident,03/25/2018,03/24/2018,Code 2 Transport,03/25/2018 01:10:23 AM,1200 Block of MARKET ST,San Francisco,94103,B02,36,2317,3,3,3,false,Potentially Life-Threatening,1,TRUCK,2,2,6,South of Market,"(37.778036510820826, -122.41542910091165)",180840125-T03,4.2
180840169,E29,18035580,Medical Incident,03/25/2018,03/24/2018,Code 2 Transport,03/25/2018 01:34:03 AM,2300 Block of FOLSOM ST,San Francisco,94110,B06,07,5447,2,2,2,true,Non Life-threatening,1,ENGINE,2,6,9,Mission,"(37.75970155098735, -122.41469697130752)",180840169-E29,3.8666666
180840289,T07,18035596,Alarms,03/25/2018,03/24/2018,Fire,03/25/2018 02:37:27 AM,2600 Block of FOLSOM ST,San Francisco,94110,B06,07,5473,3,3,3,false,Alarm,1,TRUCK,2,6,9,Mission,"(37.75490335969977, -122.41424157668872)",180840289-T07,4.5833335
180840333,79,18035597,Other,03/25/2018,03/24/2018,Code 2 Transport,03/25/2018 04:03:26 AM,100 Block of SAN BRUNO AVE,San Francisco,94103,B02,29,2352,A,2,2,true,Non Life-threatening,1,MEDIC,1,2,10,Mission,"(37.76783263356818, -122.40583661517499)",180840333-79,1.1833333
180840484,AM120,18035620,Medical Incident,03/25/2018,03/24/2018,Code 2 Transport,03/25/2018 05:37:47 AM,200 Block of GOLDEN GATE AVE,San Francisco,94102,B02,03,1546,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.7817609081004, -122.41510513501424)",180840484-AM120,4.766667
180840587,E22,18035635,Medical Incident,03/25/2018,03/24/2018,Code 3 Transport,03/25/2018 06:48:18 AM,1300 Block of 21ST AVE,San Francisco,94122,B08,22,7426,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.762539713335485, -122.47913225719323)",180840587-E22,2.9333334
180840649,E36,18035642,Medical Incident,03/25/2018,03/24/2018,Code 2 Transport,03/25/2018 07:14:19 AM,100 Block of 12TH ST,San Francisco,94103,B02,36,5116,C,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,Mission,"(37.7719840941988, -122.41764190992085)",180840649-E36,2.9833333
180840681,AM124,18035646,Medical Incident,03/25/2018,03/24/2018,Code 2 Transport,03/25/2018 08:27:03 AM,ELLIS ST/JONES ST,San Francisco,94102,B03,03,1461,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,6,Tenderloin,"(37.78486624373789, -122.4127821282671)",180840681-AM124,2.95
180840687,88,18035648,Medical Incident,03/25/2018,03/24/2018,Code 2 Transport,03/25/2018 08:40:24 AM,200 Block of KEARNY ST,San Francisco,94108,B01,13,1242,3,2,2,true,Potentially Life-Threatening,1,MEDIC,1,1,3,Financial District/South Beach,"(37.79053180581528, -122.40391422083457)",180840687-88,1.25
180840723,AM102,18035655,Medical Incident,03/25/2018,03/24/2018,Code 2 Transport,03/25/2018 09:15:42 AM,200 Block of KEARNY ST,San Francisco,94108,B01,13,1242,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,1,3,Financial District/South Beach,"(37.79053180581528, -122.40391422083457)",180840723-AM102,5.7166667
180840844,E41,18035666,Traffic Collision,03/25/2018,03/25/2018,Patient Declined Transport,03/25/2018 08:53:04 AM,VAN NESS AV/BROADWAY,San Francisco,94109,B04,41,3152,2,2,2,false,Non Life-threatening,1,ENGINE,2,4,2,Russian Hill,"(37.79573710930162, -122.42341305525468)",180840844-E41,4.116667
180840888,E36,18035672,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 09:08:09 AM,LARKIN ST/GROVE ST,San Francisco,94102,B02,36,1646,3,2,2,true,Non Life-threatening,1,ENGINE,1,2,6,Tenderloin,"(37.7786578549412, -122.41658034469829)",180840888-E36,4.133333
180841192,E17,18035689,Water Rescue,03/25/2018,03/25/2018,Fire,03/25/2018 10:43:40 AM,600 Block of INNES AVE,Hunters Point,94124,B10,17,6663,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.72929549519149, -122.37111604006041)",180841192-E17,4.6666665
180841280,KM02,18035694,Medical Incident,03/25/2018,03/25/2018,Cancelled,03/25/2018 11:08:16 AM,1000 Block of POTRERO AVE,San Francisco,94110,B10,07,0255,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,10,10,Potrero Hill,"(37.75650800132165, -122.40654101431993)",180841280-KM02,2.1
180841647,E42,18035721,Alarms,03/25/2018,03/25/2018,Fire,03/25/2018 01:05:02 PM,300 Block of BACON ST,San Francisco,94134,B10,42,6334,3,3,3,true,Alarm,1,ENGINE,1,10,9,Portola,"(37.7270387639988, -122.40609748228486)",180841647-E42,0.68333334
180841918,AM108,18035748,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 03:31:12 PM,900 Block of HOWARD ST,San Francisco,94103,B03,01,2252,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,3,6,South of Market,"(37.780347549238506, -122.40648796780864)",180841918-AM108,4.45
180841920,KM12,18035749,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 03:43:47 PM,MARIPOSA ST/RHODE ISLAND ST,San Francisco,94107,B02,29,2455,A,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,10,Potrero Hill,"(37.76350346140615, -122.40244334650475)",180841920-KM12,1.4166666
180841921,KM06,18035750,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 03:14:17 PM,DIVISADERO ST/CALIFORNIA ST,San Francisco,94115,B04,10,4156,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,4,2,Pacific Heights,"(37.78806716430956, -122.4404401122562)",180841921-KM06,7.45
180842010,AM114,18035755,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 03:48:15 PM,6TH ST/MISSION ST,San Francisco,94103,B03,01,2251,C,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,South of Market,"(37.780971182391774, -122.40870867495441)",180842010-AM114,1.15
171913419,T04,17080605,Other,07/10/2017,07/10/2017,Fire,07/10/2017 08:01:16 PM,1900 Block of 4TH ST,San Francisco,94158,B03,04,2436,3,3,3,false,Alarm,1,TRUCK,1,3,6,Potrero Hill,"(37.7654965381521, -122.390602942705)",171913419-T04,4.25
180842143,E11,18035764,Electrical Hazard,03/25/2018,03/25/2018,Fire,03/25/2018 03:28:40 PM,23RD ST/NOE ST,San Francisco,94114,B06,11,5514,3,3,3,true,Alarm,1,ENGINE,1,6,8,Noe Valley,"(37.7530249123951, -122.43202355504343)",180842143-E11,3.95
180842315,58,18035783,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 05:46:57 PM,1700 Block of THE EMBARCADERO,San Francisco,94133,B01,28,0933,3,2,2,true,Non Life-threatening,1,MEDIC,1,1,3,North Beach,"(37.80843250583325, -122.41075758716674)",180842315-58,3.55
180842732,60,18035820,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 06:08:14 PM,16TH ST/MISSION ST,San Francisco,94103,B02,07,5236,2,2,2,true,Potentially Life-Threatening,1,MEDIC,3,2,9,Mission,"(37.765051338194475, -122.41966897386114)",180842732-60,4.116667
180842920,85,18035839,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 08:01:27 PM,TREAT AV/24TH ST,San Francisco,94110,B06,07,5477,2,2,2,true,Non Life-threatening,1,MEDIC,1,6,9,Mission,"(37.75257275808977, -122.41299517483971)",180842920-85,2.0666666
180843009,RC1,18035849,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 07:33:06 PM,1700 Block of POST ST,San Francisco,94115,B04,05,3513,3,3,3,true,Non Life-threatening,1,RESCUE CAPTAIN,3,4,5,Japantown,"(37.785413946558556, -122.43056408868357)",180843009-RC1,5.0333333
180843062,E07,18035856,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 07:48:46 PM,3200 Block of 17TH ST,San Francisco,94110,B02,07,5246,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,9,Mission,"(37.76347927904132, -122.41790252216705)",180843062-E07,2.8833334
180843228,83,18035875,Medical Incident,03/25/2018,03/25/2018,Code 2 Transport,03/25/2018 09:45:20 PM,100 Block of SEAL ROCK DR,San Francisco,94121,B07,34,7275,2,2,2,true,Non Life-threatening,1,MEDIC,1,7,1,Outer Richmond,"(37.78061904619015, -122.5088814371497)",180843228-83,3.7
180843343,B07,18035888,Alarms,03/25/2018,03/25/2018,Fire,03/25/2018 09:45:50 PM,100 Block of 6TH AV,San Francisco,94118,B07,31,7126,3,3,3,false,Alarm,1,CHIEF,2,7,2,Inner Richmond,"(37.785835353464186, -122.46456371326015)",180843343-B07,4.3166666
180843409,B04,18035897,Alarms,03/25/2018,03/25/2018,Fire,03/25/2018 10:03:00 PM,2600 Block of LAGUNA ST,San Francisco,94123,B04,38,3355,3,3,3,false,Alarm,1,CHIEF,3,4,2,Pacific Heights,"(37.795382915769686, -122.4300177091678)",180843409-B04,4.2833333
180843489,83,18035898,Medical Incident,03/25/2018,03/25/2018,Cancelled,03/25/2018 10:18:51 PM,1800 Block of IRVING ST,San Francisco,94122,B08,22,7424,A,E,3,true,Potentially Life-Threatening,1,MEDIC,1,8,4,Sunset/Parkside,"(37.76348228779397, -122.47767863876705)",180843489-83,0.8333333
180843489,B08,18035898,Medical Incident,03/25/2018,03/25/2018,Cancelled,03/25/2018 10:18:51 PM,1800 Block of IRVING ST,San Francisco,94122,B08,22,7424,A,E,3,false,Potentially Life-Threatening,1,CHIEF,3,8,4,Sunset/Parkside,"(37.76348228779397, -122.47767863876705)",180843489-B08,2.6833334
171932529,E06,17081296,Outside Fire,07/12/2017,07/12/2017,Fire,07/12/2017 03:14:00 PM,1500 Block of MISSION ST,San Francisco,94103,B02,36,5116,3,3,3,true,Fire,1,ENGINE,1,2,6,Mission,"(37.7737629752818, -122.417960394107)",171932529-E06,4.35
171941129,60,17081559,Medical Incident,07/13/2017,07/13/2017,No Merit,07/13/2017 10:35:39 AM,2900 Block of VAN NESS AVE,San Francisco,94109,B04,28,3144,I,2,2,true,Non Life-threatening,1,MEDIC,1,1,2,Russian Hill,"(37.8027660134448, -122.424654379968)",171941129-60,2.0333333
171940305,T16,17081485,Structure Fire,07/13/2017,07/12/2017,Fire,07/13/2017 04:06:28 AM,0 Block of MASONIC AVE,San Francisco,94118,B05,10,4455,3,3,3,false,Fire,1,TRUCK,3,5,1,Lone Mountain/USF,"(37.7817564424443, -122.447695178992)",171940305-T16,3.8166666
180871770,T01,18036984,Structure Fire,03/28/2018,03/28/2018,Fire,03/28/2018 12:18:51 PM,1000 Block of MARKET ST,San Francisco,94103,B02,36,2316,3,3,3,true,Alarm,1,TRUCK,2,3,6,South of Market,"(37.78128768709087, -122.41131805537074)",180871770-T01,1.55
171900228,T02,17079906,Alarms,07/09/2017,07/08/2017,Fire,07/09/2017 01:55:19 AM,0 Block of BEACH ST,San Francisco,94133,B01,28,0939,3,3,3,true,Alarm,1,TRUCK,3,1,3,North Beach,"(37.8080500969059, -122.409877282931)",171900228-T02,6.983333
171900046,E05,17079885,Structure Fire,07/09/2017,07/08/2017,Fire,07/09/2017 12:22:56 AM,500 Block of DUBOCE AVE,San Francisco,94117,B05,06,5131,3,3,3,false,Alarm,1,ENGINE,1,5,8,Hayes Valley,"(37.7693687823809, -122.431469092432)",171900046-E05,2.4166667
171900292,KM07,17079916,Medical Incident,07/09/2017,07/08/2017,Patient Declined Transport,07/09/2017 02:46:16 AM,1200 Block of PHELPS ST,San Francisco,94124,B10,25,6455,E,2,2,false,Potentially Life-Threatening,1,PRIVATE,2,10,10,Bayview Hunters Point,"(37.7376236947686, -122.393188409632)",171900292-KM07,2.2333333
171900465,RC3,17079939,Medical Incident,07/09/2017,07/08/2017,Code 2 Transport,07/09/2017 04:31:11 AM,500 Block of SOUTH VAN NESS AVE,San Francisco,94110,B02,07,5246,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,2,9,Mission,"(37.7643732096664, -122.417478491468)",171900465-RC3,51.2
171900591,E08,17079961,Medical Incident,07/09/2017,07/08/2017,Code 2 Transport,07/09/2017 05:42:41 AM,900 Block of HOWARD ST,San Francisco,94103,B03,01,2252,2,2,2,true,Non Life-threatening,1,ENGINE,1,3,6,South of Market,"(37.7803475492385, -122.406487967809)",171900591-E08,5.0333333
171900790,65,17079987,Medical Incident,07/09/2017,07/08/2017,Medical Examiner,07/09/2017 09:16:44 AM,2100 Block of POST ST,San Francisco,94115,B04,10,4131,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,5,Japantown,"(37.7846877609559, -122.437204719428)",171900790-65,4.483333
171900802,57,17079988,Medical Incident,07/09/2017,07/09/2017,Code 2 Transport,07/09/2017 09:44:13 AM,4000 Block of 18TH ST,San Francisco,94114,B05,06,5415,2,2,2,true,Non Life-threatening,1,MEDIC,1,5,8,Castro/Upper Market,"(37.7609766090845, -122.434457353955)",171900802-57,2.6833334
171900845,74,17079997,Medical Incident,07/09/2017,07/09/2017,Code 2 Transport,07/09/2017 09:54:16 AM,0 Block of CURTIS ST,San Francisco,94112,B09,43,6232,2,2,2,true,Non Life-threatening,1,MEDIC,1,9,11,Excelsior,"(37.7140912010993, -122.439959096343)",171900845-74,2.4
171901031,E03,17080012,Medical Incident,07/09/2017,07/09/2017,No Merit,07/09/2017 09:55:39 AM,400 Block of TURK ST,San Francisco,94102,B02,03,1554,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,Tenderloin,"(37.7824484982183, -122.416327441768)",171901031-E03,3.6166666
171901519,T13,17080050,Elevator / Escalator Rescue,07/09/2017,07/09/2017,No Merit,07/09/2017 12:33:02 PM,200 Block of KEARNY ST,San Francisco,94108,B01,13,1242,3,3,3,false,Alarm,1,TRUCK,1,1,3,Financial District/South Beach,"(37.7900489356744, -122.403956301191)",171901519-T13,3.45
171901546,52,17080052,Medical Incident,07/09/2017,07/09/2017,Code 2 Transport,07/09/2017 01:35:10 PM,0 Block of UNITED NATIONS PLZ,San Francisco,94102,B02,36,1551,C,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.7798358670927, -122.414296503337)",171901546-52,1.35
171901614,64,17080060,Traffic Collision,07/09/2017,07/09/2017,Patient Declined Transport,07/09/2017 01:02:11 PM,SAN BRUNO AV/ARLETA AV,San Francisco,94134,B10,44,6265,2,2,2,true,Non Life-threatening,1,MEDIC,2,10,10,Visitacion Valley,"(37.7121794860551, -122.402459480179)",171901614-64,3.1
171901658,E16,17080065,Water Rescue,07/09/2017,07/09/2017,Code 2 Transport,07/09/2017 12:57:11 PM,0 Block of THE EMBARCADERO,San Francisco,94107,B03,35,0902,3,3,3,true,Fire,1,ENGINE,4,3,6,Financial District/South Beach,"(37.7833104067015, -122.388379873919)",171901658-E16,2.8833334
171901796,E03,17080076,Medical Incident,07/09/2017,07/09/2017,Code 2 Transport,07/09/2017 01:41:47 PM,1000 Block of POST ST,San Francisco,94109,B04,03,1641,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,4,3,Nob Hill,"(37.7869869759052, -122.419110401756)",171901796-E03,2.2833333
